LagosName,surfaceArea
LAGOS69002,0.029312756
LAGOS69003,0.137904253
LAGOS69004,0.41340476
LAGOS69005,0.010121996
LAGOS69006,0.042735821
LAGOS69007,0.037499399
LAGOS69008,0.018951529
LAGOS69009,0.055876199
LAGOS69010,0.016092276
LAGOS69011,0.013067241
LAGOS69012,0.011600013
LAGOS69013,0.010605182
LAGOS69014,0.021581416
LAGOS69015,0.036833015
LAGOS69016,0.019577742
LAGOS69017,0.028231736
LAGOS69018,0.011957485
LAGOS69019,0.012063228
LAGOS69020,0.014397471
LAGOS69021,0.021124726
LAGOS69022,0.03902105
LAGOS69023,0.049739501
LAGOS69024,0.010321379
LAGOS69025,0.024516905
LAGOS69026,0.044418997
LAGOS69027,0.011211913
LAGOS69028,0.013652804
LAGOS69029,0.03970033
LAGOS69030,0.042078997
LAGOS69031,0.063268818
LAGOS69032,0.123519657
LAGOS69033,0.048155893
LAGOS69034,1.419120958
LAGOS69035,0.071353106
LAGOS69036,0.123567402
LAGOS69037,0.015096855
LAGOS69038,0.012997898
LAGOS69039,0.168320063
LAGOS69040,0.101152555
LAGOS69041,0.125395255
LAGOS69042,0.012849708
LAGOS69043,0.152147449
LAGOS69044,0.017707425
LAGOS69045,0.084176668
LAGOS69046,0.02068635
LAGOS69047,0.089567784
LAGOS69048,0.014970762
LAGOS69049,0.016289556
LAGOS69050,0.036886227
LAGOS69051,0.044679977
LAGOS69052,0.11188272
LAGOS69053,0.056715449
LAGOS69054,0.02293695
LAGOS69055,0.111618153
LAGOS69056,0.020945742
LAGOS69057,0.04059852
LAGOS69058,0.163410408
LAGOS69059,0.017790316
LAGOS69060,0.405112611
LAGOS69061,0.170920229
LAGOS69062,0.121369112
LAGOS69063,0.042038853
LAGOS69064,0.014309315
LAGOS69065,0.019709484
LAGOS69066,0.015444333
LAGOS69067,0.029468629
LAGOS69068,0.023268174
LAGOS69069,1.306179728
LAGOS69070,0.08815376
LAGOS69071,0.038176499
LAGOS69072,0.019512497
LAGOS69073,0.011808323
LAGOS69074,0.124066566
LAGOS69075,0.016340448
LAGOS69076,0.02079726
LAGOS69077,0.015803994
LAGOS69078,0.02274851
LAGOS69079,0.017489021
LAGOS69080,0.010924796
LAGOS69081,0.052209919
LAGOS69082,0.012003914
LAGOS69083,0.014070181
LAGOS69084,0.017001243
LAGOS69085,0.171341593
LAGOS69086,0.237940627
LAGOS69087,0.010016932
LAGOS69088,0.012073928
LAGOS69089,0.011720714
LAGOS69090,0.01004256
LAGOS69091,0.048527736
LAGOS69092,0.017981382
LAGOS69093,0.131881431
LAGOS69094,0.018384857
LAGOS69095,0.020682029
LAGOS69096,0.079650495
LAGOS69097,0.039537814
LAGOS69098,0.198232167
LAGOS69099,0.211448179
LAGOS69100,0.019736127
LAGOS69101,0.172744264
LAGOS69102,0.022253992
LAGOS69103,0.053792188
LAGOS69104,0.020355643
LAGOS69105,0.119475349
LAGOS69106,0.028214013
LAGOS69107,0.030247151
LAGOS69108,0.041078236
LAGOS69109,0.01023503
LAGOS69110,0.162521969
LAGOS69111,0.265876452
LAGOS69112,0.0169952
LAGOS69113,0.014661116
LAGOS69114,0.030406084
LAGOS69115,0.022899181
LAGOS69116,0.123432743
LAGOS69117,0.080346096
LAGOS69118,0.010914079
LAGOS69119,0.013653003
LAGOS69120,0.010829479
LAGOS69121,0.014505817
LAGOS69122,0.018212539
LAGOS69123,0.011332808
LAGOS69124,0.016019823
LAGOS69125,0.07564532
LAGOS69126,0.06855792
LAGOS69127,0.01759815
LAGOS69128,0.011676364
LAGOS69129,0.031626715
LAGOS69130,0.020237798
LAGOS69131,0.02522401
LAGOS69132,0.012940595
LAGOS69133,0.014376427
LAGOS69134,0.039025269
LAGOS69135,0.049720105
LAGOS69136,0.019296047
LAGOS69137,0.048786045
LAGOS69138,0.01949131
LAGOS69139,0.025279442
LAGOS69140,0.048034877
LAGOS69141,0.021263
LAGOS69142,0.012283037
LAGOS69143,0.026855756
LAGOS69144,0.011704616
LAGOS69145,0.014448446
LAGOS69146,0.058734891
LAGOS69147,0.018624324
LAGOS69148,0.011079409
LAGOS69149,0.083517589
LAGOS69150,0.011551561
LAGOS69151,0.016765915
LAGOS69152,1.005551468
LAGOS69153,0.043712283
LAGOS69154,0.013283486
LAGOS69155,0.010887149
LAGOS69156,0.118688588
LAGOS69157,0.022282238
LAGOS69158,0.010867975
LAGOS69159,0.01588762
LAGOS69160,0.01468254
LAGOS69161,0.01659374
LAGOS69162,0.012127987
LAGOS69163,0.012816747
LAGOS69164,0.129439574
LAGOS69165,0.020038606
LAGOS69166,0.018187866
LAGOS69167,0.023084586
LAGOS69168,0.012791835
LAGOS69169,0.019038401
LAGOS69170,0.014991471
LAGOS69171,0.025235751
LAGOS69172,0.010232354
LAGOS69173,0.047620716
LAGOS69174,0.022716657
LAGOS69175,0.030403564
LAGOS69176,0.01995049
LAGOS69177,0.022215463
LAGOS69178,0.105624285
LAGOS69179,0.019271052
LAGOS69180,0.016723052
LAGOS69181,0.024777064
LAGOS69182,0.012011118
LAGOS69183,0.065129297
LAGOS69184,0.011487442
LAGOS69185,0.010983995
LAGOS69186,0.029862702
LAGOS69187,0.040170724
LAGOS69188,0.024053622
LAGOS69189,0.012408564
LAGOS69190,0.012808888
LAGOS69191,0.020781521
LAGOS69192,0.028936269
LAGOS69193,0.011388822
LAGOS69194,0.020590923
LAGOS69195,0.014117251
LAGOS69196,0.025428914
LAGOS69197,0.024378255
LAGOS69198,0.033126876
LAGOS69199,0.168170707
LAGOS69200,0.013203623
LAGOS69201,0.014831538
LAGOS69202,0.010722774
LAGOS69203,0.010429478
LAGOS69204,0.011234232
LAGOS69205,0.021837231
LAGOS69206,0.029899472
LAGOS69207,0.031125007
LAGOS69208,0.064438381
LAGOS69209,0.049372667
LAGOS69210,0.012833743
LAGOS69211,0.013780615
LAGOS69212,0.166679264
LAGOS69213,0.011821651
LAGOS69214,0.015745904
LAGOS69215,0.01737165
LAGOS69216,0.035969487
LAGOS69217,0.01561484
LAGOS69218,0.034559895
LAGOS69219,0.03393532
LAGOS69220,0.011877934
LAGOS69221,0.043057309
LAGOS69222,0.124760896
LAGOS69223,0.020467559
LAGOS69224,0.0113641
LAGOS69225,0.011774012
LAGOS69226,0.011198774
LAGOS69227,0.030083644
LAGOS69228,0.014091253
LAGOS69229,0.01831873
LAGOS69230,0.011248718
LAGOS69231,0.011993744
LAGOS69232,0.06476873
LAGOS69233,0.013288847
LAGOS69234,0.01366309
LAGOS69235,0.019642393
LAGOS69236,0.021637027
LAGOS69237,0.014428962
LAGOS69238,0.011001541
LAGOS69239,0.014964961
LAGOS69240,0.012472681
LAGOS69241,0.024151808
LAGOS69242,0.046782919
LAGOS69243,0.017706504
LAGOS69244,0.018517968
LAGOS69245,0.010966866
LAGOS69246,0.071460116
LAGOS69247,0.02619907
LAGOS69248,0.035121952
LAGOS69249,0.040232183
LAGOS69250,0.087777628
LAGOS69251,0.012854333
LAGOS69252,0.055138373
LAGOS69253,0.026779453
LAGOS69254,0.049376538
LAGOS69255,0.069284065
LAGOS69256,0.016609332
LAGOS69257,0.010012578
LAGOS69258,0.105456293
LAGOS69259,0.013030025
LAGOS69260,0.01595099
LAGOS69261,0.018452953
LAGOS69262,0.025508011
LAGOS69263,0.013972296
LAGOS69264,0.03883087
LAGOS69265,0.019331476
LAGOS69266,0.017094206
LAGOS69267,0.019734513
LAGOS69268,0.036754436
LAGOS69269,0.017052194
LAGOS69270,0.010454511
LAGOS69271,0.209007167
LAGOS69272,0.016541505
LAGOS69273,0.059885216
LAGOS69274,0.197718856
LAGOS69275,0.015627093
LAGOS69276,0.01461591
LAGOS69277,0.147984961
LAGOS69278,0.12343405
LAGOS69279,0.067976175
LAGOS69280,0.044464434
LAGOS69281,0.464286918
LAGOS69282,0.017024833
LAGOS69283,0.057042139
LAGOS69284,0.023319109
LAGOS69285,0.080469743
LAGOS69286,0.053083352
LAGOS69287,0.089260822
LAGOS69288,0.06315885
LAGOS69289,0.08947261
LAGOS69290,0.027315764
LAGOS69291,0.018071326
LAGOS69292,0.106573105
LAGOS69293,0.014321434
LAGOS69294,0.746836924
LAGOS69295,0.012221304
LAGOS69296,0.012634072
LAGOS69297,0.031004492
LAGOS69298,0.014214856
LAGOS69299,0.040554709
LAGOS69300,0.012612777
LAGOS69301,0.038508927
LAGOS69302,0.036088374
LAGOS69303,0.141280142
LAGOS69304,0.165871454
LAGOS69305,0.067505646
LAGOS69306,0.011930548
LAGOS69307,0.011834107
LAGOS69308,0.063577493
LAGOS69309,0.087159236
LAGOS69310,0.017972564
LAGOS69311,0.014100099
LAGOS69312,0.013001441
LAGOS69313,0.038110002
LAGOS69314,0.038329202
LAGOS69315,0.060975624
LAGOS69316,0.020748403
LAGOS69317,0.064707996
LAGOS69318,0.061684137
LAGOS69319,0.010406317
LAGOS69320,0.04037224
LAGOS69321,0.240989336
LAGOS69322,0.017891827
LAGOS69323,0.267095576
LAGOS69324,0.122930478
LAGOS69325,0.174600256
LAGOS69326,0.044007808
LAGOS69327,0.017915317
LAGOS69328,0.035633006
LAGOS69329,0.100008604
LAGOS69330,0.036671012
LAGOS69331,0.068374794
LAGOS69332,0.023567807
LAGOS69333,1.278602852
LAGOS69334,0.033981611
LAGOS69335,0.020480017
LAGOS69336,0.034052885
LAGOS69337,0.015036341
LAGOS69338,0.033361791
LAGOS69339,0.121956764
LAGOS69340,0.030739834
LAGOS69341,0.019771296
LAGOS69342,0.052185763
LAGOS69343,0.014542035
LAGOS69344,0.011788108
LAGOS69345,0.29979054
LAGOS69346,0.042469169
LAGOS69347,2.20598668
LAGOS69348,0.013603087
LAGOS69349,0.013999558
LAGOS69350,0.018208269
LAGOS69351,0.146187364
LAGOS69352,0.012564805
LAGOS69353,0.095123615
LAGOS69354,0.019963365
LAGOS69355,0.049304621
LAGOS69356,0.032061401
LAGOS69357,0.025317224
LAGOS69358,0.031714225
LAGOS69359,0.010790335
LAGOS69360,0.032701796
LAGOS69361,0.117304087
LAGOS69362,0.096869378
LAGOS69363,0.130739616
LAGOS69364,0.01940575
LAGOS69365,0.021936829
LAGOS69366,0.044651787
LAGOS69367,0.22080451
LAGOS69368,0.034791767
LAGOS69369,0.019229472
LAGOS69370,0.017996423
LAGOS69371,0.014961379
LAGOS69372,0.0194492
LAGOS69373,0.014412921
LAGOS69374,0.04657546
LAGOS69375,0.014356913
LAGOS69376,0.012977554
LAGOS69377,0.03591518
LAGOS69378,0.018357427
LAGOS69379,0.019089745
LAGOS69380,0.018065809
LAGOS69381,0.023360771
LAGOS69382,0.023804356
LAGOS69383,0.031086166
LAGOS69384,0.012902303
LAGOS69385,0.061622053
LAGOS69386,0.049938061
LAGOS69387,0.010251241
LAGOS69388,0.027975173
LAGOS69389,0.036530273
LAGOS69390,0.015123274
LAGOS69391,0.013696093
LAGOS69392,0.010394589
LAGOS69393,0.013943263
LAGOS69394,0.070729092
LAGOS69395,0.018758341
LAGOS69396,0.151130041
LAGOS69397,0.012115025
LAGOS69398,0.013291946
LAGOS69399,0.061365116
LAGOS69400,0.450221836
LAGOS69401,0.035435369
LAGOS69402,0.015823835
LAGOS69403,0.052625829
LAGOS69404,0.031687968
LAGOS69405,0.03926151
LAGOS69406,0.015965898
LAGOS69407,0.616798041
LAGOS69408,0.024483939
LAGOS69409,0.075242984
LAGOS69410,0.01154098
LAGOS69411,0.07668558
LAGOS69412,0.033838522
LAGOS69413,0.010314189
LAGOS69414,0.015861476
LAGOS69415,0.028745171
LAGOS69416,0.043771905
LAGOS69417,0.016883454
LAGOS69418,0.102711703
LAGOS69419,0.041380164
LAGOS69420,0.04909594
LAGOS69421,0.010884182
LAGOS69422,0.042422912
LAGOS69423,0.011305594
LAGOS69424,0.010093866
LAGOS69425,0.057419096
LAGOS69426,0.089226645
LAGOS69427,0.014444852
LAGOS69428,0.021337945
LAGOS69429,0.024510545
LAGOS69430,0.035848481
LAGOS69431,0.016680029
LAGOS69432,0.022101147
LAGOS69433,0.030012685
LAGOS69434,0.016275135
LAGOS69435,0.010684669
LAGOS69436,0.016770314
LAGOS69437,0.014293875
LAGOS69438,0.032686114
LAGOS69439,0.099773138
LAGOS69440,0.022385919
LAGOS69441,0.013887825
LAGOS69442,0.012802812
LAGOS69443,0.011431389
LAGOS69444,0.012323642
LAGOS69445,0.019296897
LAGOS69446,0.010904905
LAGOS69447,0.014527045
LAGOS69448,0.027162409
LAGOS69449,0.057481229
LAGOS69450,0.019291789
LAGOS69451,0.012665605
LAGOS69452,0.015969418
LAGOS69453,0.022188382
LAGOS69454,0.010966016
LAGOS69455,0.340397167
LAGOS69456,0.01420471
LAGOS69457,0.243265627
LAGOS69458,0.041725412
LAGOS69459,0.014538592
LAGOS69460,0.044782116
LAGOS69461,0.013784513
LAGOS69462,0.200405108
LAGOS69463,0.011331088
LAGOS69464,7.946885779
LAGOS69465,0.020758691
LAGOS69466,0.018261561
LAGOS69467,0.01045916
LAGOS69468,0.02422554
LAGOS69469,0.013458945
LAGOS69470,0.018053232
LAGOS69471,0.010999706
LAGOS69472,0.01773713
LAGOS69473,0.080305087
LAGOS69474,0.033990044
LAGOS69475,0.037288136
LAGOS69476,0.140687441
LAGOS69477,0.016428792
LAGOS69478,0.011558257
LAGOS69479,0.018158098
LAGOS69480,0.030238658
LAGOS69481,0.019689523
LAGOS69482,0.110566556
LAGOS69483,0.01195891
LAGOS69484,0.01258694
LAGOS69485,0.018803976
LAGOS69486,0.016234319
LAGOS69487,0.010117161
LAGOS69488,0.035700469
LAGOS69489,0.070371475
LAGOS69490,0.222865853
LAGOS69491,0.02463238
LAGOS69492,0.067127013
LAGOS69493,0.067482963
LAGOS69494,0.094008206
LAGOS69495,0.078813608
LAGOS69496,0.328982819
LAGOS69497,0.047880721
LAGOS69498,0.066539833
LAGOS69499,0.282558766
LAGOS69500,0.229984847
LAGOS69501,0.026420787
LAGOS69502,0.055293178
LAGOS69503,0.011853636
LAGOS69504,0.014312992
LAGOS69505,0.017074175
LAGOS69506,0.084496893
LAGOS69507,0.02462603
LAGOS69508,0.012487529
LAGOS69509,0.015218403
LAGOS69510,0.084228401
LAGOS69511,0.014373086
LAGOS69512,0.221272178
LAGOS69513,0.010159172
LAGOS69514,0.070724912
LAGOS69515,0.017211073
LAGOS69516,0.011457194
LAGOS69517,0.095631146
LAGOS69518,0.011361306
LAGOS69519,0.038980702
LAGOS69520,0.010967422
LAGOS69521,0.059926143
LAGOS69522,0.028181576
LAGOS69523,0.010927834
LAGOS69524,1.496522224
LAGOS69525,0.026681122
LAGOS69526,0.022545019
LAGOS69527,0.057598997
LAGOS69528,0.128101934
LAGOS69529,1.552373803
LAGOS69530,0.010603168
LAGOS69531,0.014350941
LAGOS69532,0.454553298
LAGOS69533,0.013368014
LAGOS69534,0.326613743
LAGOS69535,0.055112125
LAGOS69536,0.042296068
LAGOS69537,0.098371337
LAGOS69538,0.024360339
LAGOS69539,0.017637156
LAGOS69540,0.034554352
LAGOS69541,0.015347
LAGOS69542,0.018635974
LAGOS69543,0.014225634
LAGOS69544,0.034182835
LAGOS69545,0.019783086
LAGOS69546,0.269430601
LAGOS69547,0.028314212
LAGOS69548,0.017259341
LAGOS69549,0.361417674
LAGOS69550,0.017325892
LAGOS69551,0.016029629
LAGOS69552,0.085693872
LAGOS69553,0.094172814
LAGOS69554,0.11117669
LAGOS69555,0.011078495
LAGOS69556,0.087019528
LAGOS69557,0.044328057
LAGOS69558,0.010972658
LAGOS69559,0.023852296
LAGOS69560,0.013520551
LAGOS69561,0.011837739
LAGOS69562,0.044664955
LAGOS69563,0.011054764
LAGOS69564,0.034089956
LAGOS69565,0.014358101
LAGOS69566,0.015963023
LAGOS69567,0.031024393
LAGOS69568,0.013060117
LAGOS69569,0.153815978
LAGOS69570,0.013606278
LAGOS69571,0.021324749
LAGOS69572,0.01101319
LAGOS69573,0.160714093
LAGOS69574,0.044318416
LAGOS69575,0.012058198
LAGOS69576,0.181609214
LAGOS69577,0.016608442
LAGOS69578,1.780191709
LAGOS69579,0.016930638
LAGOS69580,0.173494723
LAGOS69581,0.031846602
LAGOS69582,0.016135707
LAGOS69583,0.024825801
LAGOS69584,0.035578969
LAGOS69585,0.010587655
LAGOS69586,0.011407634
LAGOS69587,0.012909358
LAGOS69588,0.050969374
LAGOS69589,0.010472137
LAGOS69590,0.012519027
LAGOS69591,0.046912792
LAGOS69592,0.012034879
LAGOS69593,0.017910232
LAGOS69594,0.011372676
LAGOS69595,0.016256637
LAGOS69596,0.014395433
LAGOS69597,0.031228939
LAGOS69598,0.018212924
LAGOS69599,0.016506103
LAGOS69600,0.017316261
LAGOS69601,0.010060676
LAGOS69602,0.021343951
LAGOS69603,0.015200576
LAGOS69604,0.031104071
LAGOS69605,0.065367708
LAGOS69606,0.012168138
LAGOS69607,0.069509814
LAGOS69608,0.0162392
LAGOS69609,0.020082336
LAGOS69610,0.077003038
LAGOS69611,0.025314788
LAGOS69612,0.013184844
LAGOS69613,0.028036105
LAGOS69614,0.01705664
LAGOS69615,0.07621074
LAGOS69616,0.265009318
LAGOS69617,0.016994838
LAGOS69618,0.014214649
LAGOS69619,0.018772256
LAGOS69620,0.072507032
LAGOS69621,0.199922797
LAGOS69622,0.020970025
LAGOS69623,0.011345625
LAGOS69624,0.021964642
LAGOS69625,0.012581204
LAGOS69626,0.011126465
LAGOS69627,0.085662041
LAGOS69628,0.070637177
LAGOS69629,0.010431517
LAGOS69630,0.02350089
LAGOS69631,0.015087305
LAGOS69632,0.015158404
LAGOS69633,0.012423377
LAGOS69634,0.105459133
LAGOS69635,0.032086418
LAGOS69636,0.018550317
LAGOS69637,0.0742884
LAGOS69638,0.074114351
LAGOS69639,0.013379033
LAGOS69640,0.016284628
LAGOS69641,0.01322182
LAGOS69642,0.249742136
LAGOS69643,0.036002117
LAGOS69644,0.01167341
LAGOS69645,0.013018824
LAGOS69646,0.063713062
LAGOS69647,0.012986025
LAGOS69648,0.103615084
LAGOS69649,0.023682442
LAGOS69650,0.027134647
LAGOS69651,0.067601387
LAGOS69652,0.011732043
LAGOS69653,0.010677441
LAGOS69654,0.015948108
LAGOS69655,0.114487408
LAGOS69656,0.097194591
LAGOS69657,0.060825531
LAGOS69658,0.018243969
LAGOS69659,0.010967665
LAGOS69660,0.030838713
LAGOS69661,0.015121184
LAGOS69662,0.150578841
LAGOS69663,0.129916626
LAGOS69664,0.019047263
LAGOS69665,0.29363032
LAGOS69666,0.010465697
LAGOS69667,0.043716051
LAGOS69668,0.034274578
LAGOS69669,0.020236915
LAGOS69670,0.072571509
LAGOS69671,0.131450026
LAGOS69672,0.095957496
LAGOS69673,0.099232789
LAGOS69674,0.031541644
LAGOS69675,0.040236872
LAGOS69676,0.041707963
LAGOS69677,0.017728217
LAGOS69678,0.019443478
LAGOS69679,0.017518841
LAGOS69680,0.014053939
LAGOS69681,0.019801321
LAGOS69682,0.014876126
LAGOS69683,0.119543082
LAGOS69684,0.012030752
LAGOS69685,0.188512053
LAGOS69686,0.030136173
LAGOS69687,0.067309863
LAGOS69688,0.033936072
LAGOS69689,0.02262585
LAGOS69690,0.01167846
LAGOS69691,0.054285954
LAGOS69692,0.038031723
LAGOS69693,0.035812772
LAGOS69694,0.011174104
LAGOS69695,0.0363718
LAGOS69696,0.015499055
LAGOS69697,0.026906861
LAGOS69698,0.068176364
LAGOS69699,0.019780649
LAGOS69700,0.015768173
LAGOS69701,0.126149545
LAGOS69702,0.048073359
LAGOS69703,0.01128935
LAGOS69704,0.022048334
LAGOS69705,0.010978636
LAGOS69706,0.047759317
LAGOS69707,0.038001526
LAGOS69708,0.02594484
LAGOS69709,0.028430831
LAGOS69710,0.025062997
LAGOS69711,0.017109529
LAGOS69712,0.047885907
LAGOS69713,0.054817885
LAGOS69714,0.937166867
LAGOS69715,0.14312828
LAGOS69716,0.012759283
LAGOS69717,0.031951954
LAGOS69718,0.016835279
LAGOS69719,0.062979598
LAGOS69720,0.013970756
LAGOS69721,0.465710845
LAGOS69722,0.049506123
LAGOS69723,0.323473258
LAGOS69724,0.035093922
LAGOS69725,0.0337489
LAGOS69726,0.030165556
LAGOS69727,0.01289437
LAGOS69728,0.020913179
LAGOS69729,0.018334778
LAGOS69730,0.032898304
LAGOS69731,0.028272687
LAGOS69732,0.067122937
LAGOS69733,0.106106081
LAGOS69734,0.151613077
LAGOS69735,0.094994756
LAGOS69736,0.345732769
LAGOS69737,0.021056573
LAGOS69738,0.02581908
LAGOS69739,0.013260975
LAGOS69740,0.012822909
LAGOS69741,0.024545669
LAGOS69742,0.028312511
LAGOS69743,0.04891324
LAGOS69744,0.018783054
LAGOS69745,0.012832739
LAGOS69746,0.012788387
LAGOS69747,0.111926238
LAGOS69748,0.018913777
LAGOS69749,0.020886235
LAGOS69750,0.133127953
LAGOS69751,0.018511928
LAGOS69752,0.012113852
LAGOS69753,0.021472035
LAGOS69754,0.032022113
LAGOS69755,0.017946786
LAGOS69756,0.187946151
LAGOS69757,0.137684735
LAGOS69758,0.021954618
LAGOS69759,0.013606523
LAGOS69760,0.042561973
LAGOS69761,0.011122423
LAGOS69762,0.010258112
LAGOS69763,0.110876075
LAGOS69764,0.178020988
LAGOS69765,0.054411735
LAGOS69766,0.022664256
LAGOS69767,0.012597001
LAGOS69768,0.025917062
LAGOS69769,0.108918599
LAGOS69770,0.076939239
LAGOS69771,0.10540447
LAGOS69772,0.062112872
LAGOS69773,0.040857479
LAGOS69774,0.010980766
LAGOS69775,0.029132554
LAGOS69776,0.010300304
LAGOS69777,0.067860883
LAGOS69778,0.023156589
LAGOS69779,0.026359346
LAGOS69780,0.424913053
LAGOS69781,0.046521736
LAGOS69782,0.013622067
LAGOS69783,0.015952362
LAGOS69784,0.055456185
LAGOS69785,0.042493522
LAGOS69786,0.011204408
LAGOS69787,0.061178257
LAGOS69788,0.116938277
LAGOS69789,0.022758504
LAGOS69790,0.021339162
LAGOS69791,0.045153449
LAGOS69792,0.012841077
LAGOS69793,0.020641498
LAGOS69794,0.011274198
LAGOS69795,0.016125673
LAGOS69796,0.037280895
LAGOS69797,0.2213175
LAGOS69798,0.016528788
LAGOS69799,0.019332151
LAGOS69800,0.035405698
LAGOS69801,0.048275112
LAGOS69802,0.058849307
LAGOS69803,0.015914156
LAGOS69804,0.043126153
LAGOS69805,0.591185233
LAGOS69806,0.461795223
LAGOS69807,0.131257623
LAGOS69808,0.01056477
LAGOS69809,0.017722023
LAGOS69810,0.020351147
LAGOS69811,0.011253597
LAGOS69812,0.024342485
LAGOS69813,0.014692875
LAGOS69814,0.036259205
LAGOS69815,0.014386909
LAGOS69816,0.038405361
LAGOS69817,0.057005132
LAGOS69818,0.025179636
LAGOS69819,0.031960247
LAGOS69820,0.031650792
LAGOS69821,0.082188313
LAGOS69822,0.014064157
LAGOS69823,0.449349571
LAGOS69824,0.01356507
LAGOS69825,0.01086125
LAGOS69826,0.944042371
LAGOS69827,0.013531298
LAGOS69828,0.089661145
LAGOS69829,0.721859492
LAGOS69830,0.037872297
LAGOS69831,0.3637534
LAGOS69832,0.065929874
LAGOS69833,0.042619189
LAGOS69834,0.02677102
LAGOS69835,0.011515495
LAGOS69836,0.020962593
LAGOS69837,0.279007673
LAGOS69838,0.015466433
LAGOS69839,0.117717103
LAGOS69840,0.014347006
LAGOS69841,1.697469856
LAGOS69842,0.013309572
LAGOS69843,0.06953929
LAGOS69844,0.011157996
LAGOS69845,0.012140893
LAGOS69846,0.045466996
LAGOS69847,0.022834778
LAGOS69848,0.079149331
LAGOS69849,0.016192198
LAGOS69850,0.017260365
LAGOS69851,0.010240203
LAGOS69852,0.016867961
LAGOS69853,0.010552717
LAGOS69854,0.013758202
LAGOS69855,0.011635292
LAGOS69856,0.029648605
LAGOS69857,0.014956364
LAGOS69858,0.021881635
LAGOS69859,0.019638639
LAGOS69860,0.020588892
LAGOS69861,0.040718358
LAGOS69862,0.010565288
LAGOS69863,0.017736165
LAGOS69864,0.019497164
LAGOS69865,0.055854643
LAGOS69866,0.0208987
LAGOS69867,0.016377631
LAGOS69868,0.011236306
LAGOS69869,0.060580077
LAGOS69870,0.020585755
LAGOS69871,0.014340267
LAGOS69872,0.019014083
LAGOS69873,0.08295219
LAGOS69874,0.054041761
LAGOS69875,0.069354804
LAGOS69876,0.053656235
LAGOS69877,0.017653317
LAGOS69878,0.213711066
LAGOS69879,0.144400091
LAGOS69880,0.010199496
LAGOS69881,0.047300957
LAGOS69882,0.354652811
LAGOS69883,0.050821381
LAGOS69884,0.049816725
LAGOS69885,0.01634795
LAGOS69886,0.048250722
LAGOS69887,0.015664688
LAGOS69888,0.644743842
LAGOS69889,0.022359871
LAGOS69890,0.017018361
LAGOS69891,0.37704714
LAGOS69892,0.020594015
LAGOS69893,0.036585716
LAGOS69894,0.014277534
LAGOS69895,0.017984172
LAGOS69896,0.061495038
LAGOS69897,0.0133756
LAGOS69898,0.058276884
LAGOS69899,0.011695427
LAGOS69900,0.011732726
LAGOS69901,0.176958685
LAGOS69902,0.013180092
LAGOS69903,0.014882723
LAGOS69904,0.034463752
LAGOS69905,0.0119433
LAGOS69906,0.065219357
LAGOS69907,0.022334114
LAGOS69908,0.010958438
LAGOS69909,0.024085761
LAGOS69910,0.01326349
LAGOS69911,0.015253718
LAGOS69912,0.033557609
LAGOS69913,0.014180046
LAGOS69914,0.012343891
LAGOS69915,0.03874727
LAGOS69916,0.014954237
LAGOS69917,0.015816145
LAGOS69918,0.03123035
LAGOS69919,0.014573518
LAGOS69920,0.02660099
LAGOS69921,0.013672803
LAGOS69922,0.076677748
LAGOS69923,0.019039472
LAGOS69924,0.013928203
LAGOS69925,0.012796441
LAGOS69926,0.016677986
LAGOS69927,0.059997588
LAGOS69928,0.02754682
LAGOS69929,0.01525309
LAGOS69930,0.022453021
LAGOS69931,0.027491561
LAGOS69932,0.017424167
LAGOS69933,0.018085538
LAGOS69934,0.011444243
LAGOS69935,0.0137643
LAGOS69936,0.011707349
LAGOS69937,0.013244061
LAGOS69938,0.036768539
LAGOS69939,0.021112936
LAGOS69940,0.010996808
LAGOS69941,0.123363331
LAGOS69942,0.040871915
LAGOS69943,0.024223173
LAGOS69944,0.015520867
LAGOS69945,0.021718821
LAGOS69946,0.012874418
LAGOS69947,0.03103458
LAGOS69948,0.011070286
LAGOS69949,0.016803377
LAGOS69950,0.056314141
LAGOS69951,0.013007457
LAGOS69952,0.060208055
LAGOS69953,0.013106464
LAGOS69954,0.016792511
LAGOS69955,0.012791487
LAGOS69956,0.011774706
LAGOS69957,0.013390906
LAGOS69958,0.04178471
LAGOS69959,0.017027359
LAGOS69960,0.011972791
LAGOS69961,0.03157382
LAGOS69962,0.011851587
LAGOS69963,0.010229787
LAGOS69964,0.023603436
LAGOS69965,0.109763666
LAGOS69966,0.023951996
LAGOS69967,0.024200337
LAGOS69968,0.029080589
LAGOS69969,0.040153313
LAGOS69970,0.010712006
LAGOS69971,0.028143136
LAGOS69972,0.018444926
LAGOS69973,0.1096114
LAGOS69974,0.049458808
LAGOS69975,0.033583453
LAGOS69976,0.020206912
LAGOS69977,0.012537511
LAGOS69978,0.01091124
LAGOS69979,0.067689033
LAGOS69980,0.024866
LAGOS69981,0.010755575
LAGOS69982,0.010605964
LAGOS69983,0.018834109
LAGOS69984,0.033586974
LAGOS69985,0.031522892
LAGOS69986,0.01014702
LAGOS69987,0.01285231
LAGOS69988,0.021634099
LAGOS69989,0.040554491
LAGOS69990,0.229278089
LAGOS69991,0.010694641
LAGOS69992,0.01628764
LAGOS69993,0.010397657
LAGOS69994,0.010002315
LAGOS69995,0.053819362
LAGOS69996,0.013781394
LAGOS69997,0.014237354
LAGOS69998,0.029562683
LAGOS69999,0.028055763
LAGOS70000,0.048863389
