"","Lat","Lon","StudyID","UniqueLakeName","optional"
"5888",44.08,-65.9,"repo6","L3747",TRUE
"5889",44.12,-64.72,"repo6","L3789",TRUE
"5890",44.17,-64.85,"repo6","L3814",TRUE
"5891",44.27,-66.07,"repo6","L3904",TRUE
"5892",44.27,-65.93,"repo6","L3905",TRUE
"5893",44.28,-64.6,"repo6","L3917",TRUE
"5894",44.32,-65.93,"repo6","L3948",TRUE
"5895",44.33,-65.93,"repo6","L3978",TRUE
"5896",44.33,-64.6,"repo6","L3979",TRUE
"5897",44.35,-64.57,"repo6","L3979",TRUE
"5898",44.35,-65.85,"repo6","L3997",TRUE
"5899",44.38,-65.1,"repo6","L4033",TRUE
"5900",44.42,-64.45,"repo6","L4058",TRUE
"5901",44.52,-63.72,"repo6","L4119",TRUE
"5902",44.52,-63.55,"repo6","L4120",TRUE
"5903",44.53,-64.55,"repo6","L4132",TRUE
"5904",44.57,-63.82,"repo6","L4153",TRUE
"5905",44.58,-63.82,"repo6","L4164",TRUE
"5906",44.6,-64.35,"repo6","L4170",TRUE
"5907",44.6,-63.72,"repo6","L4171",TRUE
"5908",44.62,-64.28,"repo6","L4180",TRUE
"5909",44.62,-63.87,"repo6","L4181",TRUE
"5910",44.63,-64.32,"repo6","L4191",TRUE
"5911",44.63,-63.85,"repo6","L4192",TRUE
"5912",44.67,-64.13,"repo6","L4209",TRUE
"5913",44.67,-63.55,"repo6","L4210",TRUE
"5914",44.68,-64.17,"repo6","L4219",TRUE
"5915",44.7,-63.5,"repo6","L4233",TRUE
"5916",44.72,-63.82,"repo6","L4249",TRUE
"5917",44.72,-63.55,"repo6","L4250",TRUE
"5918",44.73,-63.7,"repo6","L4260",TRUE
"5919",44.75,-64.28,"repo6","L4273",TRUE
"5920",44.75,-63.7,"repo6","L4274",TRUE
"5921",44.77,-63.77,"repo6","L4285",TRUE
"5922",44.77,-63.65,"repo6","L4286",TRUE
"5923",44.77,-63.6,"repo6","L4287",TRUE
"5924",44.77,-63.58,"repo6","L4288",TRUE
"5925",44.78,-63.75,"repo6","L4303",TRUE
"5926",44.78,-63.73,"repo6","L4304",TRUE
"5927",44.8,-63.62,"repo6","L4332",TRUE
"5928",44.82,-63.73,"repo6","L4347",TRUE
"5929",44.82,-63.65,"repo6","L4348",TRUE
"5930",44.82,-63.6,"repo6","L4349",TRUE
"5931",44.83,-64.1,"repo6","L4369",TRUE
"5932",44.83,-63.72,"repo6","L4370",TRUE
"5933",44.83,-63.6,"repo6","L4371",TRUE
"5934",44.83,-63.52,"repo6","L4372",TRUE
"5935",44.83,-62.87,"repo6","L4373",TRUE
"5936",44.85,-64.25,"repo6","L4402",TRUE
"5937",44.85,-63.72,"repo6","L4403",TRUE
"5938",44.85,-63.67,"repo6","L4404",TRUE
"5939",44.85,-62.9,"repo6","L4405",TRUE
"5940",44.85,-62.88,"repo6","L4406",TRUE
"5941",44.85,-62.87,"repo6","L4407",TRUE
"5942",44.87,-63.25,"repo6","L4424",TRUE
"5943",44.87,-62.87,"repo6","L4425",TRUE
"5944",44.88,-64.78,"repo6","L4452",TRUE
"5945",44.88,-64.75,"repo6","L4453",TRUE
"5946",44.88,-62.7,"repo6","L4454",TRUE
"5947",44.9,-63.15,"repo6","L4486",TRUE
"5948",44.9,-62.9,"repo6","L4487",TRUE
"5949",44.92,-63.77,"repo6","L4509",TRUE
"5950",44.97,-63.58,"repo6","L4510",TRUE
"5951",44.92,-63.6,"repo6","L4510",TRUE
"5952",44.92,-62.57,"repo6","L4511",TRUE
"5953",44.93,-64.4,"repo6","L4529",TRUE
"5954",44.95,-64.67,"repo6","L4558",TRUE
"5955",44.95,-64.47,"repo6","L4559",TRUE
"5956",44.97,-65.1,"repo6","L4591",TRUE
"5957",44.98,-62.42,"repo6","L4617",TRUE
"5958",44.98,-62.1,"repo6","L4618",TRUE
"5959",45.05,-62.82,"repo6","L4721",TRUE
"5960",45.2,-63.32,"repo6","L4952",TRUE
"5961",45.22,-62.38,"repo6","L4970",TRUE
"5962",45.23,-62.38,"repo6","L4995",TRUE
"5963",45.28,-65.93,"repo6","L5052",TRUE
"5964",45.35,-62.07,"repo6","L5168",TRUE
"5965",45.37,-62.65,"repo6","L5193",TRUE
"5966",45.38,-62.65,"repo6","L5212",TRUE
"5967",45.42,-62.03,"repo6","L5256",TRUE
"5968",45.42,-61.52,"repo6","L5257",TRUE
"5969",45.43,-62.82,"repo6","L5283",TRUE
"5970",45.53,-61.55,"repo6","L5365",TRUE
"5971",45.62,-61.45,"repo6","L5458",TRUE
"5972",45.7,-63.93,"repo6","L5521",TRUE
"5973",45.87,-60.23,"repo6","L5698",TRUE
"5974",46.28,-60.73,"repo6","L6241",TRUE
"5975",46.4,-60.68,"repo6","L6356",TRUE
"5976",46.42,-60.63,"repo6","L6372",TRUE
"5977",46.48,-60.68,"repo6","L6444",TRUE
"5978",46.52,-60.53,"repo6","L6485",TRUE
"5979",46.53,-60.62,"repo6","L6503",TRUE
"5980",45.88,-91.25,"repo7","L0288",TRUE
"5981",36.21,-109.09,"repo7","L0289",TRUE
"5982",42.02,-73.48,"repo7","L0299",TRUE
"5983",26.94,-80.87,"repo7","L0299",TRUE
"5984",27.74,-81.5,"repo7","L0305",TRUE
"5985",46.87,-95.73,"repo7","L0307",TRUE
"5986",27.85,-82.78,"repo7","L0308",TRUE
"5987",27.94,-81.65,"repo7","L0310",TRUE
"5988",28.03,-81.91,"repo7","L0312",TRUE
"5989",47.19,-99.32,"repo7","L0313",TRUE
"5990",28.05,-97.86,"repo7","L0314",TRUE
"5991",28.06,-82.28,"repo7","L0315",TRUE
"5992",44.51,-70.72,"repo7","L0316",TRUE
"5993",28.09,-81.71,"repo7","L0316",TRUE
"5994",28.1,-82.72,"repo7","L0317",TRUE
"5995",41.65,-85.08,"repo7","L0319",TRUE
"5996",28.17,-81.83,"repo7","L0319",TRUE
"5997",28.32,-81.23,"repo7","L0322",TRUE
"5998",28.5,-98.39,"repo7","L0323",TRUE
"5999",28.56,-81.44,"repo7","L0326",TRUE
"6000",31.4,-111.09,"repo7","L0327",TRUE
"6001",28.57,-81.77,"repo7","L0329",TRUE
"6002",28.62,-81.62,"repo7","L0330",TRUE
"6003",28.58,-100.13,"repo7","L0331",TRUE
"6004",37.66,-98.26,"repo7","L0333",TRUE
"6005",28.63,-81.36,"repo7","L0333",TRUE
"6006",28.64,-81.14,"repo7","L0334",TRUE
"6007",38.24,-112.2,"repo7","L0337",TRUE
"6008",28.83,-81.84,"repo7","L0337",TRUE
"6009",28.84,-81.27,"repo7","L0338",TRUE
"6010",28.87,-81.68,"repo7","L0340",TRUE
"6011",28.92,-81.74,"repo7","L0342",TRUE
"6012",29.09,-97.09,"repo7","L0346",TRUE
"6013",29.17,-100.63,"repo7","L0349",TRUE
"6014",29.21,-95.36,"repo7","L0351",TRUE
"6015",29.25,-98.38,"repo7","L0352",TRUE
"6016",29.46,-81.5,"repo7","L0354",TRUE
"6017",29.49,-101.16,"repo7","L0356",TRUE
"6018",48.21,-114.6,"repo7","L0362",TRUE
"6019",41.88,-73.04,"repo7","L0363",TRUE
"6020",30.01,-97.82,"repo7","L0366",TRUE
"6021",30.24,-96.81,"repo7","L0372",TRUE
"6022",30.29,-96.6,"repo7","L0374",TRUE
"6023",30.43,-84.54,"repo7","L0377",TRUE
"6024",30.47,-88.61,"repo7","L0380",TRUE
"6025",39.42,-75.69,"repo7","L0384",TRUE
"6026",30.54,-92.44,"repo7","L0386",TRUE
"6027",39.11,-120.44,"repo7","L0389",TRUE
"6028",30.75,-93.11,"repo7","L0394",TRUE
"6029",30.76,-98.68,"repo7","L0396",TRUE
"6030",34.59,-97.69,"repo7","L0399",TRUE
"6031",30.83,-93.44,"repo7","L0400",TRUE
"6032",30.85,-95.34,"repo7","L0401",TRUE
"6033",30.96,-83.66,"repo7","L0404",TRUE
"6034",43.99,-86.11,"repo7","L0405",TRUE
"6035",44.72,-72.23,"repo7","L0406",TRUE
"6036",31.06,-81.41,"repo7","L0410",TRUE
"6037",31.1,-92.47,"repo7","L0412",TRUE
"6038",31.15,-97.75,"repo7","L0416",TRUE
"6039",39.01,-89.14,"repo7","L0416",TRUE
"6040",31.16,-83.54,"repo7","L0417",TRUE
"6041",31.19,-94.31,"repo7","L0419",TRUE
"6042",31.2,-89.3,"repo7","L0420",TRUE
"6043",31.21,-91.55,"repo7","L0421",TRUE
"6044",31.27,-86.95,"repo7","L0422",TRUE
"6045",31.29,-92.74,"repo7","L0424",TRUE
"6046",31.3,-89.43,"repo7","L0425",TRUE
"6047",38.78,-88.06,"repo7","L0426",TRUE
"6048",31.37,-92.74,"repo7","L0427",TRUE
"6049",31.45,-86.44,"repo7","L0431",TRUE
"6050",31.67,-91.51,"repo7","L0442",TRUE
"6051",31.71,-91.37,"repo7","L0443",TRUE
"6052",31.78,-99.49,"repo7","L0445",TRUE
"6053",33.4,-99.39,"repo7","L0448",TRUE
"6054",31.89,-90.6,"repo7","L0449",TRUE
"6055",38.15,-119.36,"repo7","L0450",TRUE
"6056",41.32,-85.75,"repo7","L0452",TRUE
"6057",31.96,-91.22,"repo7","L0453",TRUE
"6058",32.03,-97.63,"repo7","L0454",TRUE
"6059",32.04,-99.51,"repo7","L0455",TRUE
"6060",32.07,-84.3,"repo7","L0459",TRUE
"6061",47.67,-93.76,"repo7","L0460",TRUE
"6062",34.15,-109.31,"repo7","L0461",TRUE
"6063",32.09,-95.89,"repo7","L0462",TRUE
"6064",32.09,-93.49,"repo7","L0463",TRUE
"6065",43.22,-85.47,"repo7","L0464",TRUE
"6066",32.12,-96.15,"repo7","L0465",TRUE
"6067",32.12,-95.49,"repo7","L0466",TRUE
"6068",41.14,-81.14,"repo7","L0468",TRUE
"6069",38.52,-111.53,"repo7","L0470",TRUE
"6070",32.24,-101.32,"repo7","L0471",TRUE
"6071",32.24,-98.41,"repo7","L0472",TRUE
"6072",32.25,-95.8,"repo7","L0473",TRUE
"6073",32.35,-86.49,"repo7","L0476",TRUE
"6074",32.4,-93.39,"repo7","L0477",TRUE
"6075",32.38,-82.06,"repo7","L0478",TRUE
"6076",32.45,-96.06,"repo7","L0482",TRUE
"6077",35.14,-90.46,"repo7","L0483",TRUE
"6078",32.48,-81.83,"repo7","L0484",TRUE
"6079",32.48,-83.65,"repo7","L0485",TRUE
"6080",32.51,-87.85,"repo7","L0488",TRUE
"6081",32.52,-93.87,"repo7","L0489",TRUE
"6082",32.57,-99.68,"repo7","L0491",TRUE
"6083",42.37,-88.13,"repo7","L0492",TRUE
"6084",35.67,-106.3,"repo7","L0494",TRUE
"6085",32.59,-98.32,"repo7","L0494",TRUE
"6086",32.6,-84.82,"repo7","L0495",TRUE
"6087",48.75,-109.24,"repo7","L0498",TRUE
"6088",32.67,-94.08,"repo7","L0499",TRUE
"6089",32.71,-91.7,"repo7","L0500",TRUE
"6090",32.71,-92.45,"repo7","L0501",TRUE
"6091",32.76,-86.38,"repo7","L0505",TRUE
"6092",32.76,-94.61,"repo7","L0506",TRUE
"6093",39.64,-95.45,"repo7","L0507",TRUE
"6094",42.14,-101.81,"repo7","L0508",TRUE
"6095",32.84,-96.72,"repo7","L0509",TRUE
"6096",32.94,-96.45,"repo7","L0515",TRUE
"6097",33.01,-107.27,"repo7","L0516",TRUE
"6098",33.04,-79.98,"repo7","L0518",TRUE
"6099",33.06,-96.48,"repo7","L0519",TRUE
"6100",33.07,-96.99,"repo7","L0520",TRUE
"6101",33.07,-115.51,"repo7","L0522",TRUE
"6102",33.1,-86.48,"repo7","L0526",TRUE
"6103",33.15,-90.36,"repo7","L0527",TRUE
"6104",33.16,-107.22,"repo7","L0528",TRUE
"6105",33.24,-116.75,"repo7","L0531",TRUE
"6106",39.35,-86.11,"repo7","L0534",TRUE
"6107",33.29,-87.14,"repo7","L0535",TRUE
"6108",33.29,-84.48,"repo7","L0537",TRUE
"6109",33.3,-81.89,"repo7","L0538",TRUE
"6110",33.32,-85.81,"repo7","L0540",TRUE
"6111",33.38,-111.92,"repo7","L0544",TRUE
"6112",33.39,-114.72,"repo7","L0546",TRUE
"6113",33.45,-87.35,"repo7","L0548",TRUE
"6114",33.47,-86.64,"repo7","L0550",TRUE
"6115",33.5,-96.96,"repo7","L0551",TRUE
"6116",46.89,-99.08,"repo7","L0552",TRUE
"6117",33.56,-111.51,"repo7","L0554",TRUE
"6118",33.56,-86.14,"repo7","L0555",TRUE
"6119",33.58,-111.28,"repo7","L0560",TRUE
"6120",33.58,-84.21,"repo7","L0561",TRUE
"6121",33.67,-97.59,"repo7","L0563",TRUE
"6122",33.72,-94,"repo7","L0565",TRUE
"6123",33.73,-96.78,"repo7","L0566",TRUE
"6124",33.74,-99.23,"repo7","L0567",TRUE
"6125",33.75,-117.44,"repo7","L0568",TRUE
"6126",37.76,-94.85,"repo7","L0570",TRUE
"6127",33.84,-81.67,"repo7","L0573",TRUE
"6128",33.84,-97.25,"repo7","L0574",TRUE
"6129",33.86,-90.54,"repo7","L0577",TRUE
"6130",33.89,-94.94,"repo7","L0579",TRUE
"6131",33.98,-98.71,"repo7","L0582",TRUE
"6132",34.01,-87.32,"repo7","L0585",TRUE
"6133",34.03,-109.44,"repo7","L0587",TRUE
"6134",34.12,-91.56,"repo7","L0588",TRUE
"6135",34.14,-84.64,"repo7","L0589",TRUE
"6136",34.15,-85.79,"repo7","L0590",TRUE
"6137",34.17,-89.91,"repo7","L0592",TRUE
"6138",34.18,-110,"repo7","L0594",TRUE
"6139",34.21,-94.21,"repo7","L0595",TRUE
"6140",34.23,-86.84,"repo7","L0596",TRUE
"6141",34.25,-113.58,"repo7","L0599",TRUE
"6142",34.26,-117.19,"repo7","L0600",TRUE
"6143",34.28,-110.06,"repo7","L0601",TRUE
"6144",34.28,-97.17,"repo7","L0602",TRUE
"6145",34.32,-80.63,"repo7","L0604",TRUE
"6146",34.36,-109.36,"repo7","L0606",TRUE
"6147",34.37,-97.28,"repo7","L0607",TRUE
"6148",34.37,-98.34,"repo7","L0608",TRUE
"6149",34.48,-89.67,"repo7","L0609",TRUE
"6150",34.42,-111.09,"repo7","L0610",TRUE
"6151",34.45,-93.11,"repo7","L0611",TRUE
"6152",34.45,-92.94,"repo7","L0612",TRUE
"6153",34.45,-84.29,"repo7","L0613",TRUE
"6154",34.49,-96.98,"repo7","L0614",TRUE
"6155",34.52,-98.88,"repo7","L0616",TRUE
"6156",34.52,-97.82,"repo7","L0617",TRUE
"6157",34.52,-96.5,"repo7","L0618",TRUE
"6158",34.54,-92.27,"repo7","L0619",TRUE
"6159",34.54,-111.2,"repo7","L0620",TRUE
"6160",34.55,-118.12,"repo7","L0622",TRUE
"6161",34.57,-96.88,"repo7","L0623",TRUE
"6162",34.57,-96.24,"repo7","L0624",TRUE
"6163",34.59,-112.42,"repo7","L0626",TRUE
"6164",34.59,-96.61,"repo7","L0627",TRUE
"6165",34.61,-112.44,"repo7","L0630",TRUE
"6166",34.63,-97.09,"repo7","L0631",TRUE
"6167",38.56,-75.56,"repo7","L0634",TRUE
"6168",34.72,-90.07,"repo7","L0636",TRUE
"6169",34.72,-83.11,"repo7","L0637",TRUE
"6170",34.73,-97.77,"repo7","L0638",TRUE
"6171",34.73,-99.7,"repo7","L0639",TRUE
"6172",34.79,-111.23,"repo7","L0642",TRUE
"6173",34.81,-84.27,"repo7","L0644",TRUE
"6174",34.84,-87.95,"repo7","L0645",TRUE
"6175",34.89,-79.69,"repo7","L0647",TRUE
"6176",34.89,-95.16,"repo7","L0648",TRUE
"6177",34.9,-94.77,"repo7","L0650",TRUE
"6178",34.91,-98.73,"repo7","L0651",TRUE
"6179",34.93,-77.1,"repo7","L0654",TRUE
"6180",34.95,-97.48,"repo7","L0655",TRUE
"6181",34.95,-96.72,"repo7","L0656",TRUE
"6182",34.96,-80.52,"repo7","L0657",TRUE
"6183",34.97,-97.68,"repo7","L0658",TRUE
"6184",35.02,-85.56,"repo7","L0661",TRUE
"6185",35.02,-111.4,"repo7","L0662",TRUE
"6186",35.02,-81.05,"repo7","L0663",TRUE
"6187",35.03,-79.04,"repo7","L0665",TRUE
"6188",35.05,-79.21,"repo7","L0666",TRUE
"6189",35.06,-82.34,"repo7","L0667",TRUE
"6190",35.06,-82.69,"repo7","L0669",TRUE
"6191",35.06,-111.5,"repo7","L0670",TRUE
"6192",35.1,-84.61,"repo7","L0672",TRUE
"6193",35.14,-96.23,"repo7","L0677",TRUE
"6194",35.15,-93.43,"repo7","L0680",TRUE
"6195",41.46,-85.24,"repo7","L0681",TRUE
"6196",35.17,-83.67,"repo7","L0682",TRUE
"6197",35.17,-99.07,"repo7","L0683",TRUE
"6198",35.17,-99.37,"repo7","L0684",TRUE
"6199",35.2,-98.49,"repo7","L0686",TRUE
"6200",35.2,-81.35,"repo7","L0687",TRUE
"6201",35.21,-96.55,"repo7","L0688",TRUE
"6202",44.32,-89.19,"repo7","L0691",TRUE
"6203",35.37,-86.38,"repo7","L0697",TRUE
"6204",35.4,-98.71,"repo7","L0698",TRUE
"6205",35.41,-88.07,"repo7","L0700",TRUE
"6206",35.44,-99.24,"repo7","L0701",TRUE
"6207",41.38,-73.5,"repo7","L0702",TRUE
"6208",43.81,-89,"repo7","L0703",TRUE
"6209",35.49,-80.58,"repo7","L0705",TRUE
"6210",35.5,-97.68,"repo7","L0706",TRUE
"6211",35.5,-104.23,"repo7","L0707",TRUE
"6212",35.51,-96.32,"repo7","L0708",TRUE
"6213",35.52,-80.2,"repo7","L0709",TRUE
"6214",35.52,-94.97,"repo7","L0712",TRUE
"6215",35.53,-98.03,"repo7","L0713",TRUE
"6216",35.56,-105.16,"repo7","L0715",TRUE
"6217",35.56,-93.64,"repo7","L0716",TRUE
"6218",35.56,-97.59,"repo7","L0717",TRUE
"6219",35.58,-90.96,"repo7","L0718",TRUE
"6220",35.62,-101.66,"repo7","L0720",TRUE
"6221",35.64,-94.97,"repo7","L0721",TRUE
"6222",35.67,-88.32,"repo7","L0727",TRUE
"6223",35.69,-105.88,"repo7","L0728",TRUE
"6224",35.74,-109.52,"repo7","L0731",TRUE
"6225",35.76,-105.14,"repo7","L0732",TRUE
"6226",35.77,-81.54,"repo7","L0733",TRUE
"6227",35.8,-81.3,"repo7","L0734",TRUE
"6228",35.81,-78.53,"repo7","L0735",TRUE
"6229",43.42,-119.41,"repo7","L0736",TRUE
"6230",35.87,-96.56,"repo7","L0738",TRUE
"6231",35.88,-100.19,"repo7","L0739",TRUE
"6232",35.92,-97.41,"repo7","L0740",TRUE
"6233",35.94,-83.37,"repo7","L0741",TRUE
"6234",35.95,-85.32,"repo7","L0742",TRUE
"6235",35.95,-78.58,"repo7","L0743",TRUE
"6236",35.97,-105.92,"repo7","L0744",TRUE
"6237",35.99,-96.87,"repo7","L0748",TRUE
"6238",36.01,-84.9,"repo7","L0749",TRUE
"6239",36.04,-106.85,"repo7","L0752",TRUE
"6240",36.04,-85.59,"repo7","L0754",TRUE
"6241",36.06,-99.92,"repo7","L0755",TRUE
"6242",36.08,-87.29,"repo7","L0758",TRUE
"6243",36.11,-114.45,"repo7","L0759",TRUE
"6244",36.12,-79.32,"repo7","L0760",TRUE
"6245",36.14,-98.63,"repo7","L0762",TRUE
"6246",36.15,-79.15,"repo7","L0763",TRUE
"6247",36.16,-79.85,"repo7","L0764",TRUE
"6248",36.16,-96.37,"repo7","L0765",TRUE
"6249",36.18,-79.76,"repo7","L0767",TRUE
"6250",36.24,-97.35,"repo7","L0770",TRUE
"6251",36.25,-87.19,"repo7","L0772",TRUE
"6252",36.27,-109.2,"repo7","L0773",TRUE
"6253",36.31,-96.13,"repo7","L0777",TRUE
"6254",36.31,-88.49,"repo7","L0778",TRUE
"6255",36.39,-96.82,"repo7","L0779",TRUE
"6256",46.15,-88.83,"repo7","L0780",TRUE
"6257",36.43,-103.61,"repo7","L0782",TRUE
"6258",36.48,-104.9,"repo7","L0783",TRUE
"6259",36.51,-96.19,"repo7","L0785",TRUE
"6260",36.53,-99.57,"repo7","L0786",TRUE
"6261",36.58,-82,"repo7","L0787",TRUE
"6262",36.56,-77.75,"repo7","L0788",TRUE
"6263",36.56,-104.59,"repo7","L0791",TRUE
"6264",36.57,-104.66,"repo7","L0792",TRUE
"6265",36.59,-89.27,"repo7","L0794",TRUE
"6266",36.6,-104.64,"repo7","L0797",TRUE
"6267",36.64,-91.05,"repo7","L0799",TRUE
"6268",36.66,-79.84,"repo7","L0801",TRUE
"6269",45.92,-97.02,"repo7","L0803",TRUE
"6270",36.67,-106.69,"repo7","L0811",TRUE
"6271",36.68,-83.7,"repo7","L0814",TRUE
"6272",36.7,-96.42,"repo7","L0816",TRUE
"6273",44.85,-69.23,"repo7","L0818",TRUE
"6274",36.72,-98.89,"repo7","L0819",TRUE
"6275",36.74,-97.03,"repo7","L0820",TRUE
"6276",36.75,-96.86,"repo7","L0821",TRUE
"6277",36.79,-89.18,"repo7","L0824",TRUE
"6278",36.81,-80.08,"repo7","L0827",TRUE
"6279",36.81,-96.04,"repo7","L0828",TRUE
"6280",36.82,-107.46,"repo7","L0830",TRUE
"6281",36.84,-76.65,"repo7","L0832",TRUE
"6282",36.85,-102.88,"repo7","L0834",TRUE
"6283",42.73,-72.1,"repo7","L0835",TRUE
"6284",36.89,-95.95,"repo7","L0837",TRUE
"6285",36.92,-87.46,"repo7","L0842",TRUE
"6286",36.94,-82.2,"repo7","L0846",TRUE
"6287",36.97,-90.35,"repo7","L0848",TRUE
"6288",36.99,-87.21,"repo7","L0850",TRUE
"6289",37.04,-80.88,"repo7","L0851",TRUE
"6290",37.06,-87.66,"repo7","L0855",TRUE
"6291",37.09,-96.8,"repo7","L0856",TRUE
"6292",37.12,-77.64,"repo7","L0858",TRUE
"6293",37.15,-90.79,"repo7","L0862",TRUE
"6294",37.15,-119.52,"repo7","L0863",TRUE
"6295",37.18,-82.39,"repo7","L0866",TRUE
"6296",37.79,-119.07,"repo7","L0867",TRUE
"6297",37.19,-95.99,"repo7","L0869",TRUE
"6298",37.21,-78.63,"repo7","L0871",TRUE
"6299",37.23,-96.2,"repo7","L0873",TRUE
"6300",37.25,-121.97,"repo7","L0874",TRUE
"6301",37.27,-87.52,"repo7","L0877",TRUE
"6302",37.29,-77.89,"repo7","L0881",TRUE
"6303",37.3,-76.82,"repo7","L0882",TRUE
"6304",37.3,-115.13,"repo7","L0884",TRUE
"6305",37.3,-115.13,"repo7","L0884",TRUE
"6306",37.3,-76.71,"repo7","L0886",TRUE
"6307",37.32,-79.82,"repo7","L0889",TRUE
"6308",37.34,-77.18,"repo7","L0894",TRUE
"6309",37.36,-76.83,"repo7","L0897",TRUE
"6310",37.39,-99.79,"repo7","L0899",TRUE
"6311",37.39,-91.26,"repo7","L0901",TRUE
"6312",37.39,-78.64,"repo7","L0902",TRUE
"6313",37.4,-88.68,"repo7","L0904",TRUE
"6314",37.42,-108.4,"repo7","L0906",TRUE
"6315",37.43,-76.91,"repo7","L0909",TRUE
"6316",37.44,-113.05,"repo7","L0910",TRUE
"6317",37.48,-88.33,"repo7","L0913",TRUE
"6318",37.51,-96.23,"repo7","L0917",TRUE
"6319",37.52,-112.78,"repo7","L0920",TRUE
"6320",37.57,-115.22,"repo7","L0925",TRUE
"6321",37.6,-118.74,"repo7","L0930",TRUE
"6322",37.62,-87.86,"repo7","L0933",TRUE
"6323",37.63,-81.1,"repo7","L0935",TRUE
"6324",37.65,-90.59,"repo7","L0939",TRUE
"6325",37.65,-113.52,"repo7","L0940",TRUE
"6326",37.66,-120.21,"repo7","L0943",TRUE
"6327",37.67,-88.84,"repo7","L0944",TRUE
"6328",37.67,-94.41,"repo7","L0945",TRUE
"6329",37.67,-81.07,"repo7","L0946",TRUE
"6330",37.7,-81.05,"repo7","L0950",TRUE
"6331",37.71,-97.06,"repo7","L0952",TRUE
"6332",37.73,-90.92,"repo7","L0956",TRUE
"6333",37.81,-94.21,"repo7","L0964",TRUE
"6334",37.82,-107.89,"repo7","L0969",TRUE
"6335",37.86,-93.33,"repo7","L0971",TRUE
"6336",37.89,-120.57,"repo7","L0975",TRUE
"6337",37.91,-114.26,"repo7","L0981",TRUE
"6338",46.25,-96.04,"repo7","L0983",TRUE
"6339",37.94,-90.92,"repo7","L0985",TRUE
"6340",37.95,-122.62,"repo7","L0988",TRUE
"6341",37.96,-77.88,"repo7","L0989",TRUE
"6342",37.97,-80.95,"repo7","L0992",TRUE
"6343",37.99,-90.54,"repo7","L0996",TRUE
"6344",38.06,-103.61,"repo7","L1009",TRUE
"6345",38.06,-86.66,"repo7","L1010",TRUE
"6346",38.08,-122.73,"repo7","L1012",TRUE
"6347",38.09,-91.45,"repo7","L1015",TRUE
"6348",38.1,-91.06,"repo7","L1016",TRUE
"6349",38.13,-96.31,"repo7","L1020",TRUE
"6350",38.13,-94.89,"repo7","L1021",TRUE
"6351",38.17,-92.97,"repo7","L1024",TRUE
"6352",38.21,-87.12,"repo7","L1030",TRUE
"6353",38.22,-77.67,"repo7","L1032",TRUE
"6354",38.23,-107.54,"repo7","L1033",TRUE
"6355",38.23,-80.85,"repo7","L1034",TRUE
"6356",38.23,-90.54,"repo7","L1035",TRUE
"6357",38.3,-102.76,"repo7","L1041",TRUE
"6358",38.31,-93.95,"repo7","L1044",TRUE
"6359",38.33,-79.23,"repo7","L1047",TRUE
"6360",38.34,-121.09,"repo7","L1048",TRUE
"6361",38.36,-94.64,"repo7","L1050",TRUE
"6362",38.36,-122.13,"repo7","L1051",TRUE
"6363",38.38,-75.6,"repo7","L1053",TRUE
"6364",38.38,-115.1,"repo7","L1054",TRUE
"6365",38.39,-115.12,"repo7","L1056",TRUE
"6366",38.43,-91.48,"repo7","L1060",TRUE
"6367",38.45,-107.44,"repo7","L1063",TRUE
"6368",38.46,-105.05,"repo7","L1064",TRUE
"6369",38.48,-120,"repo7","L1067",TRUE
"6370",38.48,-82.88,"repo7","L1068",TRUE
"6371",38.49,-78.01,"repo7","L1071",TRUE
"6372",38.49,-95.82,"repo7","L1072",TRUE
"6373",38.5,-94.68,"repo7","L1073",TRUE
"6374",38.51,-121.54,"repo7","L1074",TRUE
"6375",38.52,-96.43,"repo7","L1078",TRUE
"6376",38.54,-77.4,"repo7","L1081",TRUE
"6377",38.6,-111.84,"repo7","L1091",TRUE
"6378",48.41,-102.94,"repo7","L1094",TRUE
"6379",38.64,-75.55,"repo7","L1098",TRUE
"6380",38.66,-119.53,"repo7","L1101",TRUE
"6381",46,-89.54,"repo7","L1102",TRUE
"6382",38.7,-90.1,"repo7","L1110",TRUE
"6383",38.7,-118.72,"repo7","L1111",TRUE
"6384",38.71,-84.28,"repo7","L1113",TRUE
"6385",38.72,-88.76,"repo7","L1116",TRUE
"6386",45.33,-92.42,"repo7","L1121",TRUE
"6387",38.76,-75.22,"repo7","L1126",TRUE
"6388",38.76,-97.16,"repo7","L1130",TRUE
"6389",38.77,-77.65,"repo7","L1137",TRUE
"6390",38.78,-105,"repo7","L1138",TRUE
"6391",38.79,-105.11,"repo7","L1144",TRUE
"6392",38.79,-95.98,"repo7","L1145",TRUE
"6393",38.79,-84.64,"repo7","L1146",TRUE
"6394",38.79,-90.78,"repo7","L1147",TRUE
"6395",38.82,-95.55,"repo7","L1153",TRUE
"6396",38.82,-80.61,"repo7","L1154",TRUE
"6397",38.83,-94.75,"repo7","L1157",TRUE
"6398",38.93,-83.78,"repo7","L1177",TRUE
"6399",38.94,-93.59,"repo7","L1180",TRUE
"6400",38.95,-89.35,"repo7","L1181",TRUE
"6401",38.95,-98.57,"repo7","L1182",TRUE
"6402",38.97,-77.34,"repo7","L1184",TRUE
"6403",38.97,-75.5,"repo7","L1187",TRUE
"6404",38.99,-75.52,"repo7","L1196",TRUE
"6405",39,-108.05,"repo7","L1200",TRUE
