uniqueID,UniqueLakeName,StudyID,Year,Month,Lat,Lon,LakeName,ChlValues,TP,TN,DOC,DO,LakeVolume,SurfaceArea,Depth.mean,Depth.max,Secchi,pH
newid019115,L9879,waterquality,1985,,37.03563,-95.39164,"EDNA CITY LAKE, KS",0.005,0.03,,,,,,,,1.76784,8.7
newid019116,L9879,waterquality,1986,,37.03563,-95.39164,"EDNA CITY LAKE, KS",0.0039,0.01,,,,,,,,1.7,7.9
newid019117,L9879,waterquality,1983,,37.03563,-95.39164,"EDNA CITY LAKE, KS",0.0038,0.02,,,,,,,,2.28,7.9
newid019118,L8822,waterquality,2004,,37.04361,-121.1331,SAN LUIS RES STA 3 NR LOS BANOS CA,0.0468,,,,,,,,,,
newid019119,L8822,waterquality,2005,,37.05417,-121.09,SAN LUIS RES STA 1 NR LOS BANOS CA,6.00E-04,,,,,,,,,,
newid019120,L8822,waterquality,2004,,37.05417,-121.09,SAN LUIS RES STA 1 NR LOS BANOS CA,0.0272,0.102,,,,,,,,,8.2
newid019121,L8823,waterquality,1988,,37.06661,-121.6916,UVAS RES A DAM NR MORGAN HILL CA,0.0068,0.02,,,,,,,,1.8,8.7
newid019122,L8822,waterquality,2004,,37.07861,-121.1342,SAN LUIS RES STA 2 NR LOS BANOS CA,0.0092,,,,,,,,,,
newid019123,L9475,waterquality,2014,,37.10535,-111.1707,LP 18 58 KM UPSTREAM OF GLEN CANYON DAM,1.00E-04,,,,,,,,,,7.6
newid019124,L9475,waterquality,2015,,37.10535,-111.1707,LP 18 58 KM UPSTREAM OF GLEN CANYON DAM,1.00E-04,,,,,,,,,,7.3
newid019125,L9475,waterquality,2014,,37.10551,-111.2692,LP 19 49 KM UPSTREAM FROM GLEN CANYON DAM,2.00E-04,,,,,,,,,,8.6
newid019126,L9475,waterquality,2015,,37.10551,-111.2692,LP 19 49 KM UPSTREAM FROM GLEN CANYON DAM,1.00E-04,,,,,,,,,,7.5
newid019127,L9880,waterquality,1985,,37.14201,-95.29053,"ALTAMONT WEST LAKE, KS",0.0069,0.05,,,,,,,,0.64008,8.2
newid019128,L9880,waterquality,1983,,37.14201,-95.29053,"ALTAMONT WEST LAKE, KS",0.0045,0.14,,,,,,,,0.2,8.1
newid019129,L9880,waterquality,1986,,37.14201,-95.29053,"ALTAMONT WEST LAKE, KS",0.0052,0.03,,,,,,,,0.3,7.4
newid019130,L8824,waterquality,2002,,37.14194,-104.5537,TRINIDAD LAKE SITE T-1,0.0055,0.008,,,,,,,,0.91,8.3
newid019131,L8825,waterquality,1983,,37.15033,-96.2061,"SEDAN LOWER CITY LAKE, KS",0.0067,0.26,,,,,,,,2.25,7.9
newid019132,L8826,waterquality,1987,,37.16606,-121.6286,ANDERSON LK A DAM NR MADRONE CA,0.0048,0.03,,,,,,,,1.8,8.6
newid019133,L8827,waterquality,1978,,37.17328,-121.9936,LEXINGTON RES A S END NR LOS GATOS CA,0.004,0.01,,,,,,,,1.7,8.5
newid019134,L8827,waterquality,1980,,37.17328,-121.9936,LEXINGTON RES A S END NR LOS GATOS CA,0.0357,0.08,,,,,,,,1.2,8.9
newid019135,L9475,waterquality,2014,,37.17838,-110.919,LP 15 89 KM UPSTREAM OF GLEN CANYON DAM,0.003,,,,,,,,,,8.4
newid019136,L9475,waterquality,2015,,37.17838,-110.919,LP 15 89 KM UPSTREAM OF GLEN CANYON DAM,0,,,,,,,,,,7.5
newid019137,L8827,waterquality,1979,,37.17939,-121.9863,LEXINGTON RE NR S END NR LOS GATOS CA,0.0054,0.02,,,,,,,,1.6,8.2
newid019138,L8827,waterquality,1980,,37.17939,-121.9863,LEXINGTON RE NR S END NR LOS GATOS CA,0.0051,,,,,,,,,0.8,7.8
newid019139,L8828,waterquality,1983,,37.18245,-121.7836,CALERO RES A CENTER NR NEW ALMADEN CA,0.0036,0.03,,,,,,,,,8.2
newid019140,L8828,waterquality,1984,,37.18245,-121.7836,CALERO RES A CENTER NR NEW ALMADEN CA,0.0052,0.01,,,,,,,,,8.8
newid019141,L8828,waterquality,1980,,37.18245,-121.7836,CALERO RES A CENTER NR NEW ALMADEN CA,0.0055,0.03,,,,,,,,0.63,8.6
newid019142,L8828,waterquality,1981,,37.18245,-121.7836,CALERO RES A CENTER NR NEW ALMADEN CA,0.0155,0.03,,,,,,,,1.4,8.5
newid019143,L8828,waterquality,1982,,37.18245,-121.7836,CALERO RES A CENTER NR NEW ALMADEN CA,0.016,0.05,,,,,,,,1.29,8.1
newid019144,L8828,waterquality,1991,,37.18245,-121.7913,CALERO RES A DAM NR NEW ALMADEN CA,0.0132,0.03,,,,,,,,2,8.1
newid019145,L8828,waterquality,1985,,37.18245,-121.7913,CALERO RES A DAM NR NEW ALMADEN CA,0.0012,0.05,,,,,,,,3.9,8.5
newid019146,L8828,waterquality,1981,,37.18245,-121.7913,CALERO RES A DAM NR NEW ALMADEN CA,0.0145,0.06,,,,,,,,1.7,8.5
newid019147,L8828,waterquality,1990,,37.18245,-121.7913,CALERO RES A DAM NR NEW ALMADEN CA,0.0104,0.02,,,,,,,,2,8.9
newid019148,L8828,waterquality,1983,,37.18245,-121.7913,CALERO RES A DAM NR NEW ALMADEN CA,0.0024,0.03,,,,,,,,,8.6
newid019149,L8828,waterquality,1987,,37.18245,-121.7913,CALERO RES A DAM NR NEW ALMADEN CA,0.0044,0.01,,,,,,,,1.1,8.7
newid019150,L8828,waterquality,1982,,37.18245,-121.7913,CALERO RES A DAM NR NEW ALMADEN CA,0.016,0.05,,,,,,,,1.22,8.1
newid019151,L8828,waterquality,1989,,37.18245,-121.7913,CALERO RES A DAM NR NEW ALMADEN CA,0.01,0.05,,,,,,,,2.9,8.7
newid019152,L8828,waterquality,1988,,37.18245,-121.7913,CALERO RES A DAM NR NEW ALMADEN CA,0.0318,0.02,,,,,,,,2.25,9.1
newid019153,L8828,waterquality,1980,,37.18245,-121.7913,CALERO RES A DAM NR NEW ALMADEN CA,0.005,0.04,,,,,,,,0.7,8.2
newid019154,L8828,waterquality,1986,,37.18245,-121.7913,CALERO RES A DAM NR NEW ALMADEN CA,0.026,0.03,,,,,,,,1.4,8.6
newid019155,L8828,waterquality,1980,,37.18356,-121.7725,CALERO RES A E END NR NEW ALMADEN CA,0.0066,0.04,,,,,,,,0.68,8.3
newid019156,L8828,waterquality,1982,,37.18356,-121.7725,CALERO RES A E END NR NEW ALMADEN CA,0.0188,0.04,,,,,,,,0.94,8.1
newid019157,L8828,waterquality,1983,,37.18356,-121.7725,CALERO RES A E END NR NEW ALMADEN CA,0.0057,0.02,,,,,,,,,8.3
newid019158,L8828,waterquality,1981,,37.18356,-121.7725,CALERO RES A E END NR NEW ALMADEN CA,0.0075,0.09,,,,,,,,1.2,8.5
newid019159,L8828,waterquality,1982,,37.18522,-121.7772,CALERO RES NR E END NR NEW ALMADEN CA,0.001,0.03,,,,,,,,,8
newid019160,L8827,waterquality,1984,,37.1855,-121.9891,LEXINGTON RES A CENTER NR LOS GATOS CA,0.0054,0.01,,,,,,,,,9
newid019161,L8827,waterquality,1979,,37.1855,-121.9891,LEXINGTON RES A CENTER NR LOS GATOS CA,0.0063,0.01,,,,,,,,1.7,8.3
newid019162,L8827,waterquality,1980,,37.1855,-121.9891,LEXINGTON RES A CENTER NR LOS GATOS CA,0.0309,0.1,,,,,,,,1.2,8.8
newid019163,L8827,waterquality,1978,,37.1855,-121.9891,LEXINGTON RES A CENTER NR LOS GATOS CA,0.0161,0.03,,,,,,,,1.6,8.6
newid019164,L8827,waterquality,1985,,37.19911,-121.9877,LEXINGTON RES A DAM NR LOS GATOS CA,0.0154,0.04,,,,,,,,3,8.4
newid019165,L8827,waterquality,1987,,37.19911,-121.9877,LEXINGTON RES A DAM NR LOS GATOS CA,0.0038,0.02,,,,,,,,1.45,8.5
newid019166,L8827,waterquality,1986,,37.19911,-121.9877,LEXINGTON RES A DAM NR LOS GATOS CA,0.0053,0.05,,,,,,,,4.6,8.5
newid019167,L8827,waterquality,1984,,37.19911,-121.9877,LEXINGTON RES A DAM NR LOS GATOS CA,0.0052,0.01,,,,,,,,,8.6
newid019168,L8827,waterquality,1979,,37.19911,-121.9877,LEXINGTON RES A DAM NR LOS GATOS CA,0.0097,0.02,,,,,,,,1.5,8.7
newid019169,L8827,waterquality,1978,,37.19911,-121.9877,LEXINGTON RES A DAM NR LOS GATOS CA,0.0232,0.03,,,,,,,,2.1,8.7
newid019170,L8827,waterquality,1980,,37.19911,-121.9877,LEXINGTON RES A DAM NR LOS GATOS CA,0.0345,0.08,,,,,,,,1.6,8.8
newid019171,L8829,waterquality,2014,,37.21343,-110.6646,LP 1 SAN JUAN ARM 39 KM UPSTREAM FROM MAIN CHAN,5.00E-04,,,,,,,,,,8
newid019172,L8829,waterquality,2015,,37.21343,-110.6646,LP 1 SAN JUAN ARM 39 KM UPSTREAM FROM MAIN CHAN,0.0014,,,,,,,,,,7.5
newid019173,L9845,waterquality,1980,,37.2495,-94.81552,PIT 41,0.0034,0,,,,,,,,0.3048,
newid019174,L9846,waterquality,1980,,37.25311,-94.8244,PIT 34,0.0025,0.1,,,,,,,,3.048,6.8
newid019175,L9847,waterquality,1980,,37.25645,-94.75801,PIT 26,0.0015,0.04,,,,,,,,1.524,4.9
newid019176,L9848,waterquality,1980,,37.25672,-94.8244,PIT 35,0.0018,0.02,,,,,,,,1.27,7.5
newid019177,L9849,waterquality,1980,,37.26034,-94.8244,PIT 37,0.007,0.03,,,,,,,,1.4986,7.5
newid019178,L9850,waterquality,1980,,37.26034,-94.82885,PIT 36,0.0022,0.02,,,,,,,,1.1938,7.9
newid019179,L8830,waterquality,1983,,37.27062,-95.47303,"BIG HILL RESERVOIR, KS",0.0061,0.04,,,,,,,,2,7.8
newid019180,L9851,waterquality,1980,,37.28145,-94.89774,PIT 19,0.0021,0,,,,,,,,2.5654,
newid019181,L9852,waterquality,1980,,37.282,-94.77551,PIT 32,0.0036,0.03,,,,,,,,1.524,8.5
newid019182,L9853,waterquality,1980,,37.28256,-94.91024,PIT 20,0.0038,0,,,,,,,,1.524,7.9
newid019183,L9854,waterquality,1980,,37.28561,-94.77551,PIT 33,0.0036,0.07,,,,,,,,0.9144,7.6
newid019184,L9855,waterquality,1980,,37.28617,-94.90107,PIT 17,0.0014,0,,,,,,,,1.5748,6.1
newid019185,L9856,waterquality,1980,,37.28978,-94.90135,PIT 18,0.0015,0,,,,,,,,1.778,6.1
newid019186,L9857,waterquality,1980,,37.30783,-94.84718,PIT 30,0.0073,0.02,,,,,,,,,7.7
newid019187,L9858,waterquality,1980,,37.31144,-94.80691,PIT 24,0.0037,0.02,,,,,,,,1.8288,7.2
newid019188,L9859,waterquality,1980,,37.31144,-94.84718,PIT 29,0.0045,0,,,,,,,,2.3876,7.7
newid019189,L0893,waterquality,2016,,37.31444,-86.23694,"NOLIN LAKE AT MOUNTARDIER RECREATION AREA, KY",0.0111,0.021,,,,,,,,,8.5
newid019190,L0893,waterquality,2016,,37.32417,-86.22028,"NOLIN LAKE AT CANE CAMP BRANCH, KY",0.0139,0.026,,,,,,,,,8.6
newid019191,L0893,waterquality,2016,,37.33167,-86.15278,"NOLIN LAKE NEAR DOG CREEK RECREATION AREA, KY",0.0093,0.027,,,,,,,,,8.6
newid019192,L9860,waterquality,1980,,37.337,-94.84746,PIT 28,0.0018,0.03,,,,,,,,2.5654,7.3
newid019193,L9861,waterquality,1980,,37.34089,-94.92885,PIT 15,0.0044,0.02,,,,,,,,1.5494,7.9
newid019194,L9862,waterquality,1980,,37.3445,-94.92885,PIT 16,0.0072,0.04,,,,,,,,0.7366,7.7
newid019195,L9503,waterquality,2014,,37.34764,-110.9298,LP 12 ESCALANTE RIVER 14 KM UPSTREAM OF MAIN CHAN,0.0021,,,,,,,,,,8.4
newid019196,L9503,waterquality,2015,,37.34764,-110.9298,LP 12 ESCALANTE RIVER 14 KM UPSTREAM OF MAIN CHAN,1.00E-04,,,,,,,,,,7.5
newid019197,L9863,waterquality,1980,,37.35061,-94.80802,PIT 23,0.0034,0,,,,,,,,2.1844,7.7
newid019198,L8831,waterquality,1983,,37.35086,-96.89531,"TIMBER C LAKE, KS",0.0125,0.14,,,,,,,,0.9,8.4
newid019199,L9864,waterquality,1980,,37.35144,-94.80691,PIT 22,0.0019,0,,,,,,,,2.1336,6.8
newid019200,L0893,waterquality,2016,,37.35222,-86.10417,"NOLIN LAKE AT PINE SPRING NEAR CLARKSON, KY",0.0361,0.071,,,,,,,,,8.5
newid019201,L0893,waterquality,2016,,37.36861,-86.1625,"NOLIN LAKE AT IBERIA RECREATION AREA, KY",0.0084,0.033,,,,,,,,,8.8
newid019202,L8832,waterquality,2001,,37.38334,-107.5664,"VALLECITO RESERVOIR SOUTH, CO",0.0013,0.011,,,,,,,,,8.2
newid019203,L8832,waterquality,2002,,37.38334,-107.5664,"VALLECITO RESERVOIR SOUTH, CO",5.00E-04,0.003,,,,,,,,,7.9
newid019204,L8832,waterquality,1997,,37.38334,-107.5664,"VALLECITO RESERVOIR SOUTH, CO",0.0012,0.002,,,,,,,,,7.6
newid019205,L8832,waterquality,1996,,37.38334,-107.5664,"VALLECITO RESERVOIR SOUTH, CO",2.00E-04,0.004,,,,,,,,,8
newid019206,L8832,waterquality,2000,,37.38334,-107.5664,"VALLECITO RESERVOIR SOUTH, CO",9.00E-04,0.009,,,,,,,,,7.5
newid019207,L9865,waterquality,1980,,37.38366,-94.65274,PIT 10,0.0031,0.02,,,,,,,,1.5494,7.3
newid019208,L8833,waterquality,1983,,37.38948,-96.31806,"MOLINE RESERVOIR, KS",0.0131,0.08,,,,,,,,0.78,8.1
newid019209,L8833,waterquality,1986,,37.38948,-96.31806,"MOLINE RESERVOIR, KS",0.009,0.04,,,,,,,,0.49,8.2
newid019210,L8833,waterquality,1985,,37.38948,-96.31806,"MOLINE RESERVOIR, KS",0.013,0.04,,,,,,,,0.79248,8.4
newid019211,L8834,waterquality,2014,,37.39395,-110.7484,LP 10 139 KM UPSTREAM FROM GLEN CANYON DAM,0.0011,,,,,,,,,,8.1
newid019212,L8834,waterquality,2015,,37.39395,-110.7484,LP 10 139 KM UPSTREAM FROM GLEN CANYON DAM,1.00E-04,,,,,,,,,,7.4
newid019213,L8832,waterquality,1997,,37.39611,-107.5512,"VALLECITO RESERVOIR CENTER, CO",7.00E-04,0.002,,,,,,,,,8
newid019214,L8832,waterquality,1996,,37.39611,-107.5512,"VALLECITO RESERVOIR CENTER, CO",6.00E-04,0.004,,,,,,,,,
newid019215,L8832,waterquality,1997,,37.40917,-107.5459,"VALLECITO RESERVOIR NORTH, CO",4.00E-04,0.002,,,,,,,,,8
newid019216,L8832,waterquality,1996,,37.40917,-107.5459,"VALLECITO RESERVOIR NORTH, CO",3.00E-04,0.001,,,,,,,,,
newid019217,L9866,waterquality,1980,,37.41644,-94.74857,PIT 11,0.0056,0.02,,,,,,,,1.8288,
newid019218,L9867,waterquality,1980,,37.41644,-94.75774,PIT 13,0.0024,0.02,,,,,,,,1.8288,7.5
newid019219,L8835,waterquality,1986,,37.46142,-96.22749,"POLK DANIELS LAKE, KS",0.0036,0.02,,,,,,,,1.3,8
newid019220,L8835,waterquality,1985,,37.46142,-96.22749,"POLK DANIELS LAKE, KS",0.011,0.03,,,,,,,,1.09728,8.1
newid019221,L8835,waterquality,1983,,37.46142,-96.22749,"POLK DANIELS LAKE, KS",0.0102,0.05,,,,,,,,0.75,8.1
newid019222,L8836,waterquality,2010,,37.51817,-113.8645,(C-37-18)33ddd   ENR-1 NEAR ENTERPRISE UTAH,0.0401,,,,,,,,,,9
newid019223,L8836,waterquality,2012,,37.51817,-113.8645,(C-37-18)33ddd   ENR-1 NEAR ENTERPRISE UTAH,0.0132,0.011,,,,,,,,,9.2
newid019224,L8836,waterquality,2011,,37.51817,-113.8645,(C-37-18)33ddd   ENR-1 NEAR ENTERPRISE UTAH,0.0123,,,,,,,,,,8
newid019225,L9868,waterquality,1980,,37.52588,-94.64829,PIT 05,0.0017,0.03,,,,,,,,2.1336,7.5
newid019226,L9869,waterquality,1980,,37.52949,-94.64385,PIT 04,0.0031,0.03,,,,,,,,1.4732,7.1
newid019227,L9780,waterquality,1985,,37.52946,-97.52255,"LAKE, KS  29S 02W 15AC",0.0028,,,,,,,,,0.127,7.3
newid019228,L8834,waterquality,2014,,37.53606,-110.6517,LP 7 171 KM UPSTREAM OF GLEN CANYON DAM,1.00E-04,,,,,,,,,,7.8
newid019229,L8834,waterquality,2015,,37.53606,-110.6517,LP 7 171 KM UPSTREAM OF GLEN CANYON DAM,1.00E-04,,,,,,,,,,7.6
newid019230,L8834,waterquality,2014,,37.53735,-110.7649,LP 8 158 KM UPSTREAM FROM GLEN CANYON DAM,0.0021,,,,,,,,,,8
newid019231,L8834,waterquality,2015,,37.53735,-110.7649,LP 8 158 KM UPSTREAM FROM GLEN CANYON DAM,0.0029,,,,,,,,,,8.3
newid019232,L9781,waterquality,1985,,37.55057,-97.75755,"LAKE, KS  29S 04W 04DC",2.00E-04,,,,,,,,,0.0635,7.6
newid019233,L9782,waterquality,1985,,37.60252,-97.15782,"LAKE, KS  28S 02E 24AC",0.0062,,,,,,,,,0.5461,7.6
newid019234,L8837,waterquality,1985,,37.60863,-97.63172,"LAKE, KS  28S 03W 15DC",5.00E-04,,,,,,,,,0.0635,7.5
newid019235,L9870,waterquality,1980,,37.63171,-94.65302,PIT 02,0.0025,0,,,,,,,,1.8288,7.4
newid019236,L9777,waterquality,1985,,37.63918,-97.34032,"LAKE, KS  28S 01E 05DC",0.08,,,,,,,,,0.4572,8.9
newid019237,L9871,waterquality,1980,,37.64254,-94.64857,PIT 01,0.0044,0.02,,,,,,,,2.1336,7.4
newid019238,L0940,waterquality,2010,,37.64992,-113.5243,(C-36-15)22cdb   NCR-4 NEAR NEWCASTLE UTAH,0.0516,,,,,,,,,,9
newid019239,L0940,waterquality,2011,,37.65122,-113.5262,(C-26-15)22cca   NCR-3 NEAR NEWCASTLE UTAH,0.0137,,,,,,,,,,8.6
newid019240,L0940,waterquality,2012,,37.65122,-113.5262,(C-26-15)22cca   NCR-3 NEAR NEWCASTLE UTAH,0.0068,0.042,,,,,,,,,8.7
newid019241,L0940,waterquality,2010,,37.65122,-113.5262,(C-26-15)22cca   NCR-3 NEAR NEWCASTLE UTAH,0.0314,,,,,,,,,,9
newid019242,L0940,waterquality,2011,,37.65128,-113.529,(C-36-15)22cbc   NCR-ICE NEAR NEWCASTLE UTAH,0.0026,,,,,,,,,,8.1
newid019243,L0940,waterquality,2012,,37.65211,-113.5269,(C-36-15)22cbd NCR-2-MAR-2012-NR NEW CASTLE UTAH,0.0014,0.041,,,,,,,,,8.7
newid019244,L0940,waterquality,2011,,37.65236,-113.5269,(C-36-15)22cbd   PRO-5 NEAR NEWCASTLE UTAH,0.0307,,,,,,,,,,8.7
newid019245,L0940,waterquality,2012,,37.65236,-113.5269,(C-36-15)22cbd   PRO-5 NEAR NEWCASTLE UTAH,0.0105,0.063,,,,,,,,,8.7
newid019246,L0940,waterquality,2011,,37.65236,-113.5275,(C-36-15)22cbd   T-CHAIN NEAR NEWCASTLE UTAH,5.00E-04,,,,,,,,,,7.5
newid019247,L0940,waterquality,2011,,37.65236,-113.5281,(C-36-15)22cbd   PRO-6 NEAR NEWCASTLE UTAH,2.00E-04,,,,,,,,,,7.6
newid019248,L0940,waterquality,2011,,37.65253,-113.5285,(C-36-15)22cbc   NCR-2 NEAR NEWCASTLE UTAH,0.0598,,,,,,,,,,8.3
newid019249,L0940,waterquality,2012,,37.65253,-113.5285,(C-36-15)22cbc   NCR-2 NEAR NEWCASTLE UTAH,0,,,,,,,,,,
newid019250,L0940,waterquality,2010,,37.65253,-113.5285,(C-36-15)22cbc   NCR-2 NEAR NEWCASTLE UTAH,0.0299,,,,,,,,,,8.9
newid019251,L8834,waterquality,2014,,37.67672,-110.4859,LP 5 198 KM UPSTREAM FROM GELN CANYON DAM,0.0034,,,,,,,,,,8
newid019252,L8834,waterquality,2015,,37.67672,-110.4859,LP 5 198 KM UPSTREAM FROM GELN CANYON DAM,2.00E-04,,,,,,,,,,7.5
newid019253,L9776,waterquality,1985,,37.68946,-97.56421,"LAKE, KS  27S 02W 20BD",4.00E-04,,,,,,,,,0.0889,7.3
newid019254,L9769,waterquality,2006,,37.71758,-97.41089,27S 01W 03ADDC  BAREFOOT BAY PIT,0.0079,0.02,,,,,,,,3.9116,8.2
newid019255,L9774,waterquality,1985,,37.71835,-97.18115,"LAKE, KS  27S 02E 11BD",0.023,,,,,,,,,0.127,7.5
newid019256,L9501,waterquality,2011,,37.72167,-97.83417,"TRANSECT 1-A, CHENEY RE, KS",0.002,,,,,,,,,0.39624,8.7
newid019257,L9770,waterquality,1985,,37.7239,-97.41393,"LAKE, KS  27S 01W 10AB",0.026,,,,,,,,,1.1557,8.8
newid019258,L8605,waterquality,2011,,37.72417,-97.80972,"TRANSECT 1-B, CHENEY RE, KS",0.0029,,,,,,,,,0.39624,8.7
newid019259,L8605,waterquality,2014,,37.72667,-97.79972,"TRANSECT 1-C, CHENEY RE, KS",0.0193,0.12,,,,,,,,1.00584,9.2
newid019260,L8605,waterquality,2011,,37.72667,-97.79972,"TRANSECT 1-C, CHENEY RE, KS",0.0012,,,,,,,,,0.42672,8.7
newid019261,L8605,waterquality,2013,,37.72667,-97.79972,"TRANSECT 1-C, CHENEY RE, KS",0.0136,,,,,,,,,1.00584,8.6
newid019262,L8605,waterquality,2011,,37.72972,-97.79139,"TRANSECT 1-D, CHENEY RE, KS",0.0029,,,,,,,,,0.4572,8.7
newid019263,L8605,waterquality,1998,,37.73251,-97.81394,"SITE 1 CHENEY RESERVOIR, KS",0.0038,0.08,,,,,,,,0.9,8.3
newid019264,L8605,waterquality,1997,,37.73251,-97.81394,"SITE 1 CHENEY RESERVOIR, KS",0.0035,,,,,,,,,0.7,8.6
newid019265,L8605,waterquality,2011,,37.73306,-97.82722,"TRANSECT 2-A, CHENEY RE, KS",0.0027,,,,,,,,,0.39624,8.7
newid019266,L8605,waterquality,2011,,37.73528,-97.82333,"TRANSECT 2-B, CHENEY RE, KS",0.0039,,,,,,,,,0.39624,8.7
newid019267,L9773,waterquality,1981,,37.73743,-119.4135,MERCED LK CA,5.00E-04,,,,,,,,,,6.2
newid019268,L9773,waterquality,1983,,37.73743,-119.4135,MERCED LK CA,2.00E-04,,,,,,,,,,6.4
newid019269,L8605,waterquality,2013,,37.73944,-97.81667,"TRANSECT 2-C, CHENEY RE, KS",0.0161,,,,,,,,,1.00584,8.6
newid019270,L8605,waterquality,2011,,37.73944,-97.81667,"TRANSECT 2-C, CHENEY RE, KS",0.0032,,,,,,,,,0.39624,8.7
newid019271,L8605,waterquality,2014,,37.73944,-97.81667,"TRANSECT 2-C, CHENEY RE, KS",0.0259,0.12,,,,,,,,0.94488,9.2
newid019272,L8605,waterquality,2011,,37.74056,-97.78556,"HEIMERMAN POINT SITE 2, CHENEY RE, KS",0.0024,,,,,,,,,0.39624,8.7
newid019273,L8605,waterquality,2011,,37.74194,-97.80667,"TRANSECT 2-D, CHENEY RE, KS",0.0035,,,,,,,,,0.39624,8.8
newid019274,L9768,waterquality,2006,,37.74219,-97.42258,26S 01W 34CCD  RIDGEPORT PIT,0.041,0.11,,,,,,,,0.4826,8.7
newid019275,L8605,waterquality,2011,,37.74278,-97.78361,"HEIMERMAN POINT SITE 1, CHENEY RE, KS",0.0032,,,,,,,,,0.39624,8.7
newid019276,L8605,waterquality,2011,,37.7475,-97.80944,"WICHITA POINT SITE 1, CHENEY RE, KS",0.0049,,,,,,,,,0.42672,8.7
newid019277,L8605,waterquality,2000,,37.75057,-97.83783,"SITE 13 CHENEY RESERVOIR, KS",0.0174,0.145,,,,,,,,,
newid019278,L8605,waterquality,1999,,37.75057,-97.83783,"SITE 13 CHENEY RESERVOIR, KS",0.0102,0.141,,,,,,,,,
newid019279,L8605,waterquality,2011,,37.75583,-97.855,"TRANSECT 3-A, CHENEY RE, KS",0.012,,,,,,,,,0.36576,8.8
newid019280,L8605,waterquality,2011,,37.75722,-97.80333,"WICHITA POINT SITE 2, CHENEY RE, KS",0.0082,,,,,,,,,0.39624,8.8
newid019281,L8605,waterquality,2013,,37.75917,-97.84556,"TRANSECT 3-B, CHENEY RE, KS",0.0236,,,,,,,,,1.00584,8.8
newid019282,L8605,waterquality,2011,,37.75917,-97.84556,"TRANSECT 3-B, CHENEY RE, KS",0.0087,,,,,,,,,0.39624,8.9
newid019283,L8605,waterquality,2014,,37.75917,-97.84556,"TRANSECT 3-B, CHENEY RE, KS",0.0268,0.1,,,,,,,,0.762,9
newid019284,L8605,waterquality,1998,,37.76196,-97.80477,"SITE 12 CHENEY RESERVOIR, KS",0.0099,0.07,,,,,,,,0.8,8.6
newid019285,L8605,waterquality,1999,,37.76196,-97.80477,"SITE 12 CHENEY RESERVOIR, KS",0.0123,0.159,,,,,,,,,
newid019286,L8605,waterquality,1997,,37.76196,-97.80477,"SITE 12 CHENEY RESERVOIR, KS",0.015,0.1,,,,,,,,0.6,8.4
newid019287,L8605,waterquality,2000,,37.76196,-97.80477,"SITE 12 CHENEY RESERVOIR, KS",0.026,0.178,,,,,,,,,
newid019288,L8605,waterquality,2011,,37.76222,-97.83694,"TRANSECT 3-C, CHENEY RE, KS",0.0042,,,,,,,,,0.51816,8.8
newid019289,L8605,waterquality,2011,,37.76417,-97.86889,"TRANSECT 4-A, CHENEY RE, KS",0.006,,,,,,,,,0.39624,8.9
newid019290,L8605,waterquality,2011,,37.76472,-97.82889,"TRANSECT 3-D, CHENEY RE, KS",0.0048,,,,,,,,,0.48768,8.8
newid019291,L8605,waterquality,2011,,37.76667,-97.79861,"HAVEN COVE SITE 1, CHENEY RE, KS",0.0074,,,,,,,,,0.39624,8.8
newid019292,L8605,waterquality,2011,,37.7675,-97.80639,"HAVEN COVE SITE 7, CHENEY RE, KS",0.011,,,,,,,,,0.33528,8.8
newid019293,L8605,waterquality,2011,,37.76861,-97.86694,"TRANSECT 4-B, CHENEY RE, KS",0.018,,,,,,,,,0.39624,9
newid019294,L8605,waterquality,2011,,37.76917,-97.82139,"TRANSECT 3-E, CHENEY RE, KS",0.0095,,,,,,,,,0.36576,8.9
newid019295,L8838,waterquality,2006,,37.76944,-97.38119,26S 01W 24DBCB  MOORINGS PIT,0.0072,0.22,,,,,,,,1.28016,7.5
newid019296,L8605,waterquality,2011,,37.77194,-97.80417,"HAVEN COVE SITE 6, CHENEY RE, KS",0.013,,,,,,,,,0.39624,8.9
newid019297,L8605,waterquality,1998,,37.77307,-97.86477,"SITE 4 CHENEY RESERVOIR, KS",0.0082,0.09,,,,,,,,0.7,8.7
newid019298,L8605,waterquality,2000,,37.77307,-97.86477,"SITE 4 CHENEY RESERVOIR, KS",0.0187,0.147,,,,,,,,,
newid019299,L8605,waterquality,1997,,37.77307,-97.86477,"SITE 4 CHENEY RESERVOIR, KS",0.0082,,,,,,,,,0.6,8.4
newid019300,L8605,waterquality,1999,,37.77307,-97.86477,"SITE 4 CHENEY RESERVOIR, KS",0.0113,0.14,,,,,,,,,
newid019301,L8605,waterquality,2006,,37.77307,-97.86477,"SITE 4 CHENEY RESERVOIR, KS",0.0426,,,,,,,,,,
newid019302,L8605,waterquality,2011,,37.77389,-97.79778,"HAVEN COVE SITE 2, CHENEY RE, KS",0.0049,,,,,,,,,0.39624,8.8
newid019303,L8605,waterquality,2013,,37.775,-97.86139,"TRANSECT 4-C, CHENEY RE, KS",0.032,,,,,,,,,1.00584,8.9
newid019304,L8605,waterquality,2011,,37.775,-97.86139,"TRANSECT 4-C, CHENEY RE, KS",0.0091,,,,,,,,,0.39624,8.9
